Australian Bureau of Statistics

"2016 Census - Selected Dwelling Characteristics"
"SA1 by HIND Total Household Income (weekly)"
"Counting: Dwellings Location on Census Night"

Filters:
"Default Summation","Dwellings Location on Census Night"

"HIND Total Household Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"8105509",0,0,0,0,10,0,9,7,3,12,9,4,7,13,13,13,4,7,9,0,3,0,9,0,20,139,
"8105504",0,3,0,0,3,8,0,3,9,9,3,4,4,12,9,14,10,0,4,4,0,0,16,0,25,149,
"8105506",0,5,0,3,4,4,9,0,5,10,12,3,10,12,7,13,10,3,6,3,4,0,18,4,42,197,
"8105501",0,0,0,4,8,12,5,3,7,12,10,9,5,19,8,11,14,6,5,4,3,0,18,3,20,190,
"8109205",0,0,0,0,0,4,3,3,3,10,8,12,8,14,12,6,8,5,3,3,0,0,6,0,11,122,
"8109201",0,0,5,3,6,11,10,16,15,15,15,17,9,17,19,14,6,7,6,3,6,0,14,7,39,253,
"8109204",0,0,0,0,0,4,4,0,3,7,8,5,6,11,8,10,7,4,3,3,0,0,3,0,12,119,
"8109208",0,3,0,0,0,6,3,3,7,9,9,10,3,16,6,11,16,3,14,10,3,0,21,3,12,168,
"8109207",0,0,4,0,0,3,8,5,0,4,7,7,6,17,12,12,17,4,7,4,7,0,9,3,13,140,
"8109202",0,0,0,0,0,0,5,13,3,10,3,4,5,18,7,7,8,11,4,11,7,4,15,5,22,161,
"8109209",0,0,0,4,0,6,4,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,6,0,0,39,
"8109206",0,0,0,0,3,0,0,6,4,7,4,3,3,16,10,13,4,7,8,6,3,0,10,4,18,134,
"8109203",0,0,0,4,3,0,5,7,0,15,11,10,8,15,19,7,13,0,3,3,0,0,20,0,16,152,
"8100605",0,0,0,0,0,0,4,0,3,3,5,11,9,15,14,13,15,8,7,4,3,0,8,0,5,130,
"8100604",0,0,0,0,3,0,0,0,8,10,7,5,0,16,16,4,13,3,0,0,0,0,8,0,10,104,
"8100615",0,0,0,0,0,0,6,8,3,14,0,4,3,13,9,0,0,0,3,6,0,0,5,0,10,79,
"8100617",0,0,0,0,3,12,7,10,10,14,13,15,13,26,17,10,3,3,4,0,0,0,6,0,19,188,
"8100612",0,0,0,0,4,0,3,3,3,3,6,13,14,27,20,15,16,12,3,7,0,0,11,0,17,183,
"8100608",0,0,0,0,0,3,9,7,3,8,11,10,8,30,21,6,17,3,5,0,0,0,15,0,15,164,
"8100609",0,0,0,0,0,0,6,6,8,4,5,6,11,11,23,10,9,3,5,3,3,0,11,0,5,121,
"8100606",0,0,0,0,4,6,3,4,5,4,7,9,14,19,13,8,11,4,3,0,0,0,13,4,12,126,
"8100614",0,0,0,0,0,0,0,0,0,3,8,5,9,14,14,12,19,4,3,0,0,0,16,0,8,128,
"8100618",0,0,0,0,0,0,0,0,3,3,10,9,8,9,22,5,9,0,6,0,0,0,7,7,9,103,
"8100602",0,0,0,0,0,0,0,0,0,0,4,0,0,5,12,4,4,5,6,0,0,0,11,0,3,61,
"8100611",0,0,0,0,4,8,5,10,4,19,18,16,11,23,16,5,5,5,0,4,4,0,9,0,23,194,
"8100623",0,0,0,4,0,6,0,4,0,5,8,3,12,13,11,10,9,4,3,6,0,0,9,0,11,119,
"8100607",0,0,0,0,0,0,0,6,14,3,13,5,8,19,14,13,15,7,7,4,4,0,9,0,12,149,
"8100610",0,0,0,0,0,6,3,0,5,8,12,16,9,13,11,19,4,0,5,4,0,0,13,0,7,132,
"8100616",0,5,0,0,0,0,0,3,11,8,10,17,11,28,33,18,16,3,3,0,5,0,11,0,11,189,
"8100613",0,0,0,0,0,4,0,0,0,3,8,5,0,9,11,11,3,3,4,0,0,0,8,0,4,81,
"8112501",0,0,0,0,0,0,0,0,0,0,12,8,13,14,13,21,4,8,0,6,7,0,26,0,43,179,
"8112502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,
"8100710",0,5,0,0,8,0,0,7,8,12,6,7,3,16,19,9,11,0,3,0,0,0,5,6,16,151,
"8100705",0,0,0,3,3,0,5,7,4,5,4,13,0,28,11,23,10,12,9,0,8,0,11,0,14,164,
"8100706",0,0,0,3,5,0,0,11,0,16,12,16,14,24,14,5,7,0,3,0,0,0,6,0,19,166,
"8100707",0,0,0,0,0,4,0,3,7,10,9,14,11,20,11,18,4,8,4,6,4,0,12,0,14,171,
"8100701",0,0,0,0,0,4,3,8,7,18,8,17,8,23,17,9,8,4,15,4,8,0,4,0,25,189,
"8100702",0,0,0,0,3,3,4,4,4,0,0,7,9,6,8,10,4,4,4,5,5,0,9,0,9,86,
"8100704",0,0,0,0,0,3,0,0,0,3,0,11,4,12,5,7,7,0,4,3,0,0,3,0,14,81,
"8100703",0,0,3,0,7,4,0,5,10,10,6,8,5,20,18,11,15,8,7,14,14,0,7,5,23,177,
"8100714",0,0,0,0,0,6,5,3,0,6,4,7,13,20,7,4,7,5,3,0,0,0,9,0,12,108,
"8100711",0,0,0,0,4,4,6,9,12,13,13,13,15,26,24,17,13,0,4,0,0,0,21,0,15,215,
"8100713",0,0,0,0,3,0,5,6,12,9,10,7,6,8,6,8,5,5,4,8,0,0,4,3,6,122,
"8100712",0,0,0,4,0,4,4,0,12,7,10,7,7,21,13,19,10,0,0,0,0,0,17,0,11,159,
"8100709",0,0,4,0,3,6,7,3,8,8,18,8,10,10,9,8,8,0,0,5,0,0,5,0,23,150,
"8100708",0,0,0,0,6,5,7,4,3,6,9,8,9,13,6,8,10,0,6,0,0,0,10,0,12,117,
"8107605",0,0,0,0,0,0,0,4,3,9,6,6,11,16,12,7,15,6,8,0,0,0,14,0,5,138,
"8107608",0,0,0,0,0,0,0,5,0,4,8,10,4,15,17,14,11,0,11,4,15,0,19,0,13,147,
"8107609",0,3,0,0,0,0,0,4,0,0,0,5,3,9,4,5,12,3,5,9,7,0,7,0,5,85,
"8107607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8107603",0,0,0,0,5,10,4,3,5,13,9,11,13,16,11,5,14,8,8,3,0,0,15,0,7,167,
"8107602",0,0,0,0,0,0,0,5,3,8,10,4,4,12,21,19,15,9,4,8,3,0,12,0,9,136,
"8107606",0,0,0,0,0,0,6,4,6,5,10,5,7,20,19,10,10,8,8,7,6,0,12,0,20,163,
"8107601",0,0,0,0,0,0,0,5,5,0,4,0,4,20,8,9,4,4,11,8,10,3,13,0,14,123,
"8107604",0,0,0,0,0,0,0,4,3,6,9,6,4,18,14,11,13,4,12,8,5,0,12,0,4,137,
"8110110",0,0,0,0,0,0,0,0,3,6,4,0,5,5,11,8,9,4,6,3,6,0,7,0,4,94,
"8110109",0,0,0,0,0,5,0,5,5,4,9,7,11,6,16,12,13,6,7,7,10,0,11,0,8,129,
"8110108",0,0,0,0,7,4,8,6,4,7,9,11,14,18,9,5,7,9,7,11,13,4,16,3,17,190,
"8110107",0,0,0,0,0,4,4,7,11,16,16,18,6,21,14,12,15,6,11,12,5,0,11,3,17,190,
"8110106",0,0,0,0,3,7,4,8,7,18,5,5,3,12,7,6,8,3,0,0,0,0,7,4,37,143,
"8110101",0,0,0,5,0,0,0,5,8,9,11,3,4,20,9,3,4,0,0,3,0,0,4,0,15,119,
"8110105",0,0,0,0,0,5,5,10,9,7,4,7,5,14,12,6,19,7,5,4,6,0,15,3,28,174,
"8110104",0,0,0,0,4,0,0,8,8,4,0,4,4,10,9,11,10,4,8,4,5,0,9,0,17,129,
"8110102",0,0,0,0,0,5,0,4,9,0,3,3,5,18,11,8,9,3,11,6,7,0,16,0,12,143,
"8109304",0,0,0,4,0,6,3,9,8,18,20,20,6,26,24,13,15,9,15,12,13,0,20,4,21,268,
"8109301",0,0,0,3,10,19,11,20,23,16,17,15,8,20,7,10,9,9,6,3,0,0,8,6,39,266,
"8109306",0,0,0,7,0,3,7,18,13,17,16,14,14,23,23,17,13,3,0,6,5,0,17,3,33,248,
"8109303",0,0,0,4,0,4,10,9,4,6,10,10,12,21,19,9,11,8,7,3,6,0,6,8,19,186,
"8109305",0,6,0,5,0,9,3,8,15,8,12,6,7,23,17,23,10,9,5,3,6,0,8,4,31,227,
"8109302",0,0,3,0,0,3,0,8,6,3,4,3,0,9,11,5,6,4,4,3,4,0,4,0,16,98,
"8100801",0,0,0,8,8,13,7,4,8,9,9,11,11,5,4,3,4,0,3,6,3,0,6,7,10,149,
"8100811",0,0,0,0,0,0,3,3,5,6,3,4,0,13,6,5,6,3,4,6,0,0,6,0,4,78,
"8100812",0,4,0,6,0,11,4,0,8,12,11,3,7,24,8,10,12,3,0,0,0,0,13,0,20,158,
"8100807",0,3,0,4,7,8,5,10,14,28,20,17,13,31,17,20,10,10,3,0,3,0,21,3,25,266,
"8100810",0,3,3,8,0,4,4,8,6,15,7,5,6,15,17,10,4,0,4,0,0,0,10,3,19,150,
"8100803",0,3,0,3,8,3,3,4,12,9,11,11,10,13,17,8,4,9,3,0,3,0,15,3,17,161,
"8100802",0,0,0,3,10,11,0,7,11,9,6,15,9,21,16,12,14,6,0,0,6,0,10,4,18,192,
"8100806",0,0,0,0,0,4,0,3,7,4,10,4,4,15,15,4,6,4,8,4,7,0,13,0,7,126,
"8100805",0,0,0,0,4,9,5,5,12,13,13,5,19,34,12,11,13,11,9,0,0,0,7,0,13,189,
"8100808",0,0,4,5,7,4,14,9,13,18,11,12,10,24,6,0,5,0,0,5,0,0,7,3,21,174,
"8100804",0,4,0,6,3,8,5,8,4,14,10,9,8,8,6,3,0,0,0,0,0,0,7,0,15,134,
"8100809",0,0,0,0,0,13,7,12,7,10,8,7,12,21,21,18,17,4,8,8,5,0,15,4,16,195,
"8100902",0,0,0,0,0,4,3,0,5,9,0,3,0,14,5,3,5,8,0,0,5,0,7,0,8,93,
"8100908",0,0,0,0,0,0,3,5,4,11,3,13,3,9,14,12,11,0,0,9,3,0,18,4,10,129,
"8100904",0,4,0,0,0,0,0,0,3,8,5,9,0,13,12,13,10,0,11,0,5,0,14,0,7,114,
"8100905",0,0,0,0,0,4,3,4,8,3,0,9,4,10,20,16,10,4,5,6,0,0,10,0,14,123,
"8100909",0,6,0,0,5,3,4,6,0,4,8,3,8,15,15,8,8,0,0,0,0,0,10,0,7,109,
"8100906",0,0,0,0,0,3,3,8,5,10,10,9,6,21,15,20,11,9,4,0,0,0,10,3,14,157,
"8100901",0,0,0,0,3,0,3,4,8,9,6,9,9,13,18,7,10,4,0,4,0,0,5,0,3,132,
"8100910",0,0,3,4,4,5,3,4,6,6,14,9,12,12,16,14,10,4,0,0,0,0,8,0,14,135,
"8100907",0,0,0,4,5,3,6,4,7,7,11,6,12,7,4,11,10,3,5,0,0,0,8,0,16,111,
"8100903",0,0,3,5,4,7,0,0,4,9,9,6,8,17,21,18,8,7,7,0,5,0,12,4,9,153,
"8106301",0,0,0,3,3,9,9,0,0,14,9,25,29,47,18,19,39,14,15,18,20,0,33,8,138,471,
"8106303",0,4,0,0,0,4,0,0,4,9,3,9,3,20,9,7,21,4,6,7,17,9,9,0,16,179,
"8106304",0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,6,10,0,0,12,8,3,10,0,19,85,
"8106302",0,0,0,0,0,0,0,0,0,0,0,6,0,7,9,0,13,3,10,8,15,0,6,3,14,101,
"8101005",0,0,0,0,0,7,4,4,3,7,11,12,12,13,37,13,13,5,14,0,4,0,11,7,26,205,
"8101004",0,0,0,0,0,0,0,0,3,11,10,7,9,22,9,11,11,7,6,0,4,0,8,0,18,139,
"8101001",0,0,0,0,4,0,8,8,6,14,14,16,7,12,8,5,3,4,3,4,0,0,14,3,18,145,
"8101003",0,0,0,0,0,0,0,10,7,8,14,8,12,20,12,16,17,10,7,4,0,0,10,0,14,156,
"8101002",0,0,0,0,0,0,0,3,4,11,9,6,6,14,10,8,8,4,3,3,0,0,4,0,17,123,
"8113002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8113003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"8113007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
"8113005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8113004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8110206",0,0,0,0,0,0,5,4,3,6,7,8,12,5,5,4,5,7,7,0,6,4,7,0,10,101,
"8110203",0,0,0,5,9,13,0,7,0,3,10,4,6,16,13,8,16,3,9,9,13,0,12,5,23,185,
"8110202",0,0,3,0,3,16,10,7,8,11,9,6,15,22,13,9,8,11,8,8,16,0,16,0,31,224,
"8110205",0,0,0,0,0,0,3,0,3,7,3,7,3,9,10,0,8,6,5,11,6,0,15,3,14,103,
"8110204",0,0,0,0,0,0,0,0,0,0,3,0,4,6,6,0,8,0,17,14,20,0,12,0,14,113,
"8110209",0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,8,4,9,0,4,9,0,19,0,8,101,
"8110211",0,3,0,0,3,0,3,3,3,9,13,10,9,16,6,10,13,9,4,0,5,0,8,0,19,144,
"8110201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8110210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
"8110207",0,3,4,3,7,8,3,12,16,20,21,18,29,56,21,17,32,9,11,12,15,0,23,11,39,369,
"8107708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8107703",0,0,0,3,0,0,4,0,3,5,8,9,10,18,17,14,6,5,0,0,0,0,12,4,10,120,
"8107706",0,0,0,0,4,0,0,0,6,12,9,12,7,9,7,13,4,7,0,9,4,0,10,0,4,112,
"8107705",0,0,0,4,3,0,5,5,4,7,7,7,7,22,15,18,9,4,7,5,0,0,8,5,12,160,
"8107704",0,0,0,3,6,5,6,4,0,7,11,6,7,18,15,8,5,3,3,4,0,0,9,0,14,127,
"8107701",0,0,0,6,5,9,5,10,14,17,9,13,4,20,30,9,14,4,7,0,3,0,15,4,20,226,
"8107707",0,0,0,0,0,9,0,0,3,0,7,10,4,17,15,10,8,4,7,5,3,0,16,0,8,124,
"8107702",0,0,0,0,0,5,9,9,8,12,11,0,8,12,11,18,3,4,0,5,0,0,9,0,13,134,
"8101101",0,0,0,4,0,4,0,8,14,10,15,21,15,25,20,24,14,6,8,6,5,0,22,0,18,231,
"8101103",0,0,0,8,4,4,9,8,10,6,15,16,16,34,27,10,11,9,13,7,3,0,14,3,24,237,
"8101107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8101102",0,0,3,3,0,0,0,0,0,14,9,4,8,12,12,11,7,3,7,9,0,0,8,0,10,130,
"8101108",0,0,0,0,3,3,4,4,0,3,3,4,5,9,0,7,4,4,0,0,0,0,0,0,11,85,
"8101104",0,0,0,0,0,11,5,10,6,13,14,14,15,25,12,12,10,5,12,5,0,0,12,0,26,199,
"8101110",0,0,0,0,0,5,4,0,3,5,6,10,8,13,9,8,5,6,0,0,0,0,5,3,12,106,
"8101105",0,0,0,0,0,9,9,5,5,5,6,7,11,11,16,4,4,0,5,0,0,0,5,0,13,119,
"8101106",0,0,0,0,0,4,0,0,6,8,3,8,5,7,4,4,6,5,0,0,0,0,7,5,13,86,
"8101109",0,0,0,0,0,0,0,3,3,5,9,9,0,9,13,3,3,3,5,5,0,0,5,4,5,93,
"8107805",0,0,0,0,3,3,0,5,5,10,6,10,13,16,17,5,6,0,4,3,5,0,9,3,10,144,
"8107821",0,0,0,0,0,0,0,0,8,7,11,9,9,16,15,9,11,9,0,4,6,0,14,3,13,142,
"8107819",0,0,0,0,0,4,0,3,5,5,0,0,0,9,8,5,9,5,3,7,0,0,15,0,7,86,
"8107818",0,4,0,0,0,3,3,3,0,3,3,6,10,20,19,7,6,4,9,10,8,0,19,0,8,136,
"8107809",0,0,0,0,0,0,0,0,4,6,3,4,4,8,7,7,9,3,0,8,5,0,11,0,8,88,
"8107820",0,0,0,0,0,3,5,8,3,10,9,6,8,5,15,11,12,4,6,4,3,0,11,0,7,141,
"8107810",0,3,0,5,9,21,13,17,16,22,11,10,13,18,15,12,11,3,6,6,0,0,13,4,38,266,
"8107801",0,0,0,3,3,13,10,5,11,17,17,12,13,33,14,3,12,0,0,4,0,0,11,8,17,196,
"8107813",0,0,0,0,0,5,0,0,4,10,4,12,10,16,15,8,7,3,7,8,0,0,8,3,3,123,
"8107802",0,0,0,0,0,4,0,6,3,8,5,0,12,13,6,14,9,0,3,0,3,0,3,0,4,95,
"8107807",0,0,0,0,11,11,0,5,3,0,5,5,6,13,9,6,0,0,3,3,3,0,4,3,8,103,
"8107804",0,0,0,0,0,4,3,8,5,9,18,11,4,27,3,0,0,0,0,0,0,0,9,3,16,130,
"8107803",0,3,0,0,5,4,7,4,13,16,12,13,13,18,10,5,0,0,0,0,0,0,10,0,32,171,
"8107814",0,0,0,0,0,0,3,3,5,3,14,3,12,16,11,12,9,9,9,5,6,0,25,0,17,158,
"8107815",0,0,0,0,4,6,4,9,7,11,13,17,8,17,10,14,7,0,0,0,0,0,12,0,14,142,
"8107811",0,3,0,6,3,7,19,13,15,15,19,10,8,42,16,10,10,4,0,0,3,0,3,3,19,238,
"8107808",0,0,0,0,3,8,4,8,12,13,12,5,8,12,6,8,8,5,3,8,6,0,11,4,6,158,
"8107817",0,0,0,0,0,0,0,0,0,4,6,9,8,6,10,9,5,4,3,6,5,0,8,0,5,85,
"8107812",0,5,0,0,3,3,4,5,5,12,13,3,11,11,15,8,4,7,0,0,0,0,4,0,16,134,
"8107816",0,0,0,0,0,0,4,0,0,0,5,5,0,10,5,10,7,7,10,3,4,0,11,0,11,89,
"8107806",0,0,0,0,0,0,3,3,8,10,3,15,10,20,16,8,8,0,3,4,0,0,10,0,16,154,
"8107903",0,0,0,0,0,7,3,5,7,10,15,14,11,20,17,11,4,11,6,0,7,0,12,0,14,179,
"8107904",0,0,0,0,0,3,0,12,0,6,6,8,3,11,14,16,13,10,11,3,8,0,9,0,9,135,
"8107906",0,0,0,0,0,3,0,0,5,3,13,4,8,23,12,11,9,8,4,3,0,0,11,0,14,133,
"8107905",0,0,0,0,3,3,6,6,8,13,9,14,12,19,10,4,5,0,6,8,0,0,10,0,14,149,
"8107907",0,0,0,0,3,3,0,3,6,11,6,0,7,7,13,12,4,0,4,12,3,0,3,5,8,119,
"8107901",0,0,0,0,0,0,3,0,8,10,3,6,0,10,4,11,3,7,9,0,0,0,10,0,9,103,
"8107908",0,0,0,0,0,0,0,0,5,7,5,5,5,14,9,8,4,0,6,10,4,0,5,0,14,93,
"8107909",0,0,0,0,4,9,3,7,4,5,9,3,4,12,5,7,3,5,0,0,0,0,5,0,11,102,
"8107902",0,0,0,0,4,3,0,4,4,4,5,12,0,27,22,10,6,3,7,3,6,0,6,0,15,142,
"8108009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8108005",0,0,0,0,0,0,0,5,5,8,10,5,0,16,5,7,0,0,0,6,3,0,6,0,23,94,
"8108002",0,0,0,3,3,14,9,9,12,19,25,17,8,19,19,4,3,5,0,3,0,0,15,0,24,213,
"8108006",0,0,4,0,0,0,3,5,4,19,20,14,13,25,7,6,13,3,0,0,0,0,9,4,35,164,
"8108008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8108003",4,0,0,3,7,7,10,15,13,22,13,15,5,33,11,13,18,5,6,6,6,0,13,3,27,265,
"8108011",0,3,0,0,0,9,3,4,14,25,21,25,15,37,19,18,19,7,6,3,7,0,16,0,41,298,
"8108007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8106405",0,0,0,0,3,4,0,10,6,12,17,9,14,25,11,18,27,12,13,13,16,0,20,5,85,323,
"8106416",0,0,0,0,0,5,5,0,5,7,4,4,6,8,4,5,5,10,9,8,11,0,8,0,14,125,
"8106417",0,0,0,0,0,0,0,0,0,0,8,5,8,17,0,0,3,0,0,0,0,0,3,0,17,60,
"8106402",0,4,0,6,3,7,6,6,6,0,5,16,7,8,12,7,22,5,8,13,31,0,16,0,22,214,
"8106403",0,0,0,0,9,6,5,3,0,3,0,7,4,11,3,7,9,4,5,3,5,0,9,0,22,126,
"8106404",0,0,0,4,0,4,5,4,10,21,22,26,31,47,14,9,12,4,0,0,5,0,9,5,62,304,
"8106407",0,0,0,0,0,0,0,0,3,0,4,0,5,4,4,3,8,8,10,11,9,0,7,0,9,90,
"8106413",0,4,4,0,3,8,5,0,0,5,4,10,0,9,4,0,14,10,17,11,17,0,20,0,28,165,
"8106409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8106410",0,0,0,0,0,0,0,3,3,8,12,10,9,16,8,3,12,0,4,6,0,0,0,3,30,130,
"8106401",0,0,0,4,0,7,0,4,8,6,9,13,13,25,14,9,14,4,4,6,8,0,4,3,32,186,
"8106411",0,0,0,8,27,17,8,6,6,13,31,30,33,59,36,12,24,10,9,5,7,0,11,9,79,440,
"8106414",0,0,4,18,9,12,3,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,3,5,77,163,
"8106415",0,0,0,0,0,0,4,0,8,6,5,4,5,8,8,5,8,0,4,5,14,3,11,0,18,124,
"8104018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8104005",0,0,0,0,8,0,0,3,0,4,5,7,8,21,9,10,13,7,5,6,3,0,8,3,12,137,
"8104007",0,0,0,0,0,0,3,8,5,9,3,0,5,27,14,13,16,4,12,3,8,0,21,0,5,166,
"8104024",0,0,0,0,0,4,0,3,7,3,5,3,5,3,6,9,6,3,4,8,3,0,6,0,5,89,
"8104025",0,0,0,0,0,6,3,0,0,9,8,8,6,23,10,4,8,4,6,0,0,0,10,0,12,130,
"8104008",0,7,0,0,0,0,0,0,0,8,8,11,3,35,7,18,14,11,13,5,7,0,16,0,10,179,
"8104002",0,0,0,0,0,0,5,3,4,5,3,7,4,14,8,15,12,3,14,5,0,0,7,0,7,126,
"8104017",0,4,0,0,3,0,3,0,8,9,8,5,10,25,7,14,5,4,4,0,3,0,19,0,6,122,
"8104006",0,0,0,0,0,0,0,0,0,5,3,5,9,9,11,8,6,3,9,0,0,0,9,0,13,107,
"8104001",0,3,0,5,0,8,9,6,11,16,23,13,19,29,13,15,14,6,11,3,4,0,18,3,27,249,
"8104019",0,3,0,0,0,0,0,0,4,4,6,7,4,5,7,4,5,5,6,0,0,0,6,0,8,68,
"8104016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8104020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8104026",0,5,0,5,4,0,7,14,15,29,34,19,18,38,13,0,18,0,5,7,4,0,19,4,37,311,
"8104013",0,0,0,0,0,5,4,10,4,0,4,4,0,21,10,8,7,0,3,0,0,0,3,0,9,109,
"8104011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8104015",0,4,0,0,3,0,0,0,5,0,0,6,8,14,12,18,8,5,5,5,4,0,10,0,12,126,
"8104401",0,0,0,0,0,4,0,0,3,9,10,16,9,25,16,21,22,3,7,11,3,0,9,3,16,192,
"8104402",0,0,0,0,0,4,0,3,3,7,12,8,9,20,14,18,15,9,14,6,5,0,14,0,20,200,
"8104412",0,0,0,0,0,0,0,0,0,0,0,3,6,8,12,11,14,3,4,8,4,0,4,0,10,91,
"8104423",0,0,0,0,0,3,0,4,0,0,4,7,4,14,6,16,10,3,5,3,3,0,8,0,10,114,
"8111901",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"8103927",0,6,0,0,5,4,4,0,8,14,11,4,5,25,11,14,12,5,5,6,3,0,12,8,12,174,
"8103907",0,5,0,0,0,0,0,4,4,3,3,3,3,15,10,12,6,3,3,0,7,0,4,0,6,83,
"8103922",0,0,0,0,0,0,3,0,0,0,7,10,6,13,18,10,13,13,5,0,3,0,9,3,15,138,
"8103912",0,0,0,0,0,0,3,0,0,4,0,4,0,19,13,12,6,8,3,4,0,0,12,0,7,110,
"8103924",0,0,0,0,0,0,0,6,0,3,4,4,8,13,10,16,18,16,7,6,5,0,10,0,3,117,
"8103923",0,4,0,0,0,0,4,10,0,12,11,0,7,17,15,16,17,11,9,4,0,0,7,3,7,152,
"8103908",0,0,0,0,0,0,0,6,4,5,8,5,13,13,8,3,0,3,0,0,0,0,3,0,13,96,
"8103925",0,0,0,0,0,0,0,0,0,4,3,5,4,15,24,14,12,13,6,9,0,0,9,0,8,132,
"8103919",0,4,0,0,0,0,3,0,0,4,3,5,8,3,8,6,8,0,0,0,9,0,4,0,3,75,
"8103914",0,0,0,0,0,0,4,4,3,8,9,11,7,15,15,13,16,4,7,3,3,0,14,0,9,150,
"8103708",0,0,0,0,0,0,0,0,3,4,3,3,6,30,17,16,18,10,12,6,3,0,13,0,11,162,
"8104502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8103703",0,0,0,0,0,5,0,6,10,13,12,12,8,32,15,14,5,3,0,5,4,0,14,5,13,179,
"8103707",0,0,0,0,0,0,0,0,9,9,12,13,13,23,15,7,4,4,4,0,0,0,11,5,8,143,
"8103702",0,0,0,0,0,0,0,0,10,7,11,15,9,27,11,18,17,0,3,0,0,0,16,4,20,163,
"8103704",0,0,0,0,0,0,0,0,5,3,0,8,5,19,11,15,12,6,14,11,8,0,17,0,10,153,
"8103706",0,0,0,0,0,0,0,0,4,0,0,5,5,8,20,10,16,3,8,0,5,0,22,0,6,101,
"8105604",0,0,0,5,4,8,3,11,8,9,6,7,10,14,9,17,11,7,7,11,4,0,8,0,17,175,
"8105602",0,0,0,8,8,6,3,10,15,3,23,10,6,27,18,11,14,7,7,13,6,0,13,6,24,238,
"8105606",0,3,0,0,0,0,0,3,3,6,3,0,0,6,8,11,7,4,9,3,12,0,0,0,7,77,
"8105605",0,0,0,0,7,6,4,9,10,12,9,7,3,14,17,7,10,10,5,7,12,0,16,0,16,190,
"8105601",0,0,0,3,5,5,7,12,12,10,8,11,17,27,17,23,10,4,10,4,0,0,21,4,19,233,
"8105603",0,0,0,0,3,0,11,9,15,29,12,10,11,23,16,12,3,5,3,7,8,0,18,0,29,229,
